78.0,100.0,1.5,1000.0,9.0,1.439389789280543,3.5505721421794707
75.0,95.0,1.5,1000.0,3.0,0.4998902230392078,10.984178936154574
74.0,94.0,1.5,1000.0,4.0,0.6175114519896098,8.381547433466254
79.0,100.0,1.5,1000.0,3.0,0.5526727495307008,10.444180942064293
79.0,100.0,1.5,1000.0,4.0,0.6908409369133759,7.8759815825290325
74.0,94.0,1.5,1000.0,5.0,0.7410137423875317,6.72873848402665
74.0,94.0,1.5,1000.0,6.0,0.8645160327854536,5.6204143663200306
79.0,100.0,1.5,1000.0,6.0,0.9671773116787263,5.279532503497872
79.0,100.0,1.5,1000.0,5.0,0.8290091242960511,6.321531867170181
74.0,94.0,1.5,1000.0,7.0,0.9880183231833756,4.825570544054329
76.0,96.0,1.5,1000.0,3.0,0.5057712844867279,10.860472761708268
79.0,100.0,1.5,1000.0,7.0,1.1053454990614016,4.532435854258479
74.0,94.0,1.5,1000.0,8.0,1.1115206135812974,4.227687368802967
77.0,97.0,1.5,1000.0,5.0,0.7674785189013721,6.5018991390330365
75.0,96.0,1.5,1000.0,7.0,1.0559445829022327,4.740331990010014
76.0,96.0,1.5,1000.0,8.0,1.1379853900951378,4.13110036348768
77.0,97.0,1.5,1000.0,4.0,0.63956543241781,8.099942263199754
79.0,100.0,1.5,1000.0,8.0,1.2435136864440766,3.9705682573330856
75.0,95.0,1.5,1000.0,9.0,1.2497255575980195,3.7181199603889223
76.0,96.0,1.5,1000.0,4.0,0.63221410560841,8.191694184939209
