0, 20, 0.0, 83853.52987055, 13839.968293850001, 33940.23262009, 34072.91088317452
1, 20, 0.0, 83853.52987055, 0.0, 4671.3180311775, 18193.677103823706
2, 20, 0.0, 83853.52987055, 0.0, 4340.478663452499, 18242.890993627057
3, 20, 0.0, 83853.52987055, 87.46705233333333, 7121.279829244168, 19935.71385430351
4, 20, 0.0, 83853.52987055, 70.275457125, 8082.295928115001, 23519.17582662038
5, 20, 0.0, 83853.52987055, 188.8178865, 9284.662720677501, 22498.55289538881
6, 20, 0.0, 83853.52987055, 246.15692779999998, 11930.7274608275, 20948.960068652268
7, 20, 0.0, 83853.52987055, 155.27748760000003, 10624.0949584575, 21017.77162889292
8, 20, 0.0, 83853.52987055, 1848.0272727000001, 13574.4651567875, 21732.869074278737
9, 20, 0.0, 83853.52987055, 822.136569, 17952.0810148675, 27183.21790523486
10, 20, 0.0, 83853.52987055, 960.9775156, 8904.2178492575, 19456.62180035296
11, 20, 0.0, 83853.52987055, 4899.0021179000005, 16506.6242400175, 20202.94966172614
12, 20, 0.0, 83853.52987055, 1687.349803, 10711.1124122575, 20044.854699960804
13, 20, 0.0, 83853.52987055, 1358.2095559, 10204.8859611775, 20261.871280577092
14, 20, 0.0, 83853.52987055, 2643.0731986, 15217.040713027502, 21027.759517092363
15, 20, 1030.1314141999999, 83853.52987055, 3319.9901931000004, 7409.245915067501, 17608.627646285655
16, 20, 1251.8395426000002, 83853.52987055, 13786.911369600002, 18280.683566257496, 18044.81743763977
17, 20, 319.96419860000003, 83853.52987055, 1861.4726722999999, 11780.1662313875, 20473.555457610502
18, 20, 2005.6442816000003, 83853.52987055, 7044.1284994, 17848.0642956575, 19788.55092340975
19, 20, 577.8539728, 83853.52987055, 3969.9619694000003, 9274.3512641375, 18065.18623369769
20, 20, 279.28991179999997, 83853.52987055, 4103.2554651, 8493.929354207501, 17449.661049380604
